state,location,million_plus_city,lat,lon,crash_date,crash_day,article_date,month,vehicle1,vehicle2,killed,injured,age,gender,road_type,crash_type
Uttar Pradesh,Sahsoon Bypass,Nil,25.48899557055542,81.9895773259544,2022-08-08,Monday,2022-08-09,August,Bicycle,Bus,1,1,10,Male,SH,Others
Andhra Pradesh,Cumbum,Nil,15.574179958048752,79.11284852501312,2022-08-08,Monday,2022-08-09,August,Car,Lorry,5,0,"24,50,70,75,70",Both,OR,Others
Jharkhand,Sun Temple,Nil,23.18280174463508,85.5617896975744,2022-08-09,Tuesday,2022-08-09,August,Pedestrian,Truck,3,1,"11,12,13",Female,OR,Hit and Run
Telangana,Mupkal,Nil,18.91469965911996,78.36007559482111,2022-08-10,Wednesday,2022-08-10,August,Car,Nil,4,3,,,NH,Run Off Road
West Bengal,RG Kar Road,Kolkata,22.603069390633976,88.37734698226794,2022-08-09,Tuesday,2022-08-10,August,Bicycle,Truck,1,0,,Male,OR,Others
West Bengal,Dhapa,Kolkata,22.539868429713746,88.39806868254642,2022-08-08,Monday,2022-08-10,August,Pedestrian,Truck,1,0,45,Male,SH,Hit and Run
Uttar Pradesh,Lala Bazar,Nil,25.46948365155127,82.02397409040022,2022-08-10,Wednesday,2022-08-11,August,Two Wheeler,Truck,1,1,38,Female,OR,Others
Telangana,Kothapalli,Nil,17.921580435051617,78.6394576640401,2022-08-10,Wednesday,2022-08-11,August,Car,Divider,4,0,"38,32,7,1",Both,OR,Fixed Object Collision
Delhi,Shakarpur,Delhi,28.62730426419451,77.27960319704012,2022-08-10,Wednesday,2022-08-11,August,Two Wheeler,Bus,1,0,54,Male,OR,Hit and Run
Karnataka,Kaup,Nil,13.236164578699496,74.74653583498659,2022-08-10,Wednesday,2022-08-11,August,Two Wheeler,Truck,1,1,21,Male,OR,Hit From Back
Gujarat,Tarapur Flyover,Ahmedabad,22.491182868063923,72.6611407729859,2022-08-09,Tuesday,2022-08-11,August,Two Wheeler,Car,2,1,"17,34",Male,NH,Hit From Back
Punjab,Chander Hospital,Nil,30.583126877573964,76.84334244893928,2022-08-10,Wednesday,2022-08-12,August,Pedestrian,Car,1,0,26,Female,NH,Hit and Run
Chandigarh,Sector 45 Light Point,Chandigarh,30.70058427919328,76.7560813348116,2022-08-10,Wednesday,2022-08-12,August,Two Wheeler,Bus,1,0,80,Male,OR,Hit From Back
Haryana,Sector 7 Panchkula,Nil,30.711627831657797,76.85053500524437,2022-08-10,Wednesday,2022-08-12,August,Two Wheeler,Car,1,0,,Male,NH,Others
Andhra Pradesh,Duddupalem,Nil,17.756739280466192,83.01246478320374,2022-08-10,Wednesday,2022-08-13,August,Two Wheeler,Lorry,2,0,"35,19",Both,OR,Others
Maharashtra,Sutarwadi Flyover,Pune,18.54044513250428,73.78018713277599,2022-08-11,Thursday,2022-08-13,August,Two Wheeler,Unidentified,1,0,24,Male,NH,Hit and Run
Maharashtra,Kiwale,Nil,18.661623680075248,73.72996840293237,2022-08-11,Thursday,2022-08-13,August,Two Wheeler,Tractor,1,1,21,Male,NH,Hit From Back
Maharashtra,Laxmi Chowk,Nil,18.599727402289165,73.73467864020846,2022-08-11,Thursday,2022-08-13,August,Bicycle,Car,1,0,15,Male,OR,Others
Madhya Pradesh,Prateek Bridge,Indore,22.674582860364115,75.83221452974786,2022-08-12,Friday,2022-08-13,August,Pedestrian,Truck,2,0,"40,8",Both,OR,Hit and Run
Madhya Pradesh,Grayaspur,Nil,23.67831210615504,78.11121940894049,2022-08-12,Friday,2022-08-13,August,Two Wheeler,Car,4,0,"37,12,15,35",Male,NH,Others
Maharashtra,New Highway,Nil,18.97658772486584,75.76628565332618,2022-08-14,Sunday,2022-08-14,August,Car,Truck,6,0,,,NH,Head On Collision
Gujarat,ISKCON Flyover,Ahmedabad,23.027163319878326,72.50731200268955,2022-08-14,Sunday,2022-08-14,August,Pedestrian,Unidentified,1,0,20,Male,NH,Hit and Run
Gujarat,Vallabhipur,Nil,21.888208848667126,71.87584738690651,2022-08-13,Saturday,2022-08-14,August,Car,Truck,4,0,"15,18",Both,SH,Hit From Back
Uttar Pradesh,Etawah Expressway,Nil,26.79163187649792,79.03551506188178,2022-08-12,Friday,2022-08-14,August,Car,Divider,1,4,34,Male,NH,Fixed Object Collision
Madhya Pradesh,Rau Bypass,Nil,22.62514172018914,75.74095968178769,2022-08-12,Friday,2022-08-14,August,Car,Pick Up,1,3,21,Male,OR,Hit From Back
Maharashtra,Mandap Tunnel,Nil,18.84258408217833,73.23739750475224,2022-08-15,Monday,2022-08-15,August,Car,Truck,1,0,52,Male,SH,Hit From Back
Maharashtra,Salunke Vihar,Pune,18.47775957235929,73.90547793757243,2022-08-12,Friday,2022-08-15,August,Two Wheeler,Two Wheeler,1,2,17,Male,OR,Head On Collision
Haryana,Sidhrawli,Nil,28.264056864663388,76.8301177836652,2022-08-16,Tuesday,2022-08-16,August,SUV,Truck,4,2,"22,23,25,35",Both,NH,Hit From Side
Tamil Nadu,Chromepet,Nil,12.950716960809633,80.13984549691799,2022-08-15,Monday,2022-08-16,August,Pedestrian,Bus,1,0,17,Female,SH,Hit and Run
Maharashtra,Ranjangaon,Nil,18.75570378002915,74.24743723636944,2022-08-17,Wednesday,2022-08-17,August,Bus,Truck,5,1,"53,45,16,7,4",Both,SH,Head On Collision
Maharashtra,Padeghar,Mumbai,18.959068088846323,73.03725870845345,2022-08-16,Tuesday,2022-08-17,August,Two Wheeler,Truck,1,0,35,Male,NH,With Parked Vehicle
Maharashtra,Palm Beach Rd,Mumbai,19.052069270476046,73.0077964043835,2022-08-16,Tuesday,2022-08-17,August,Two Wheeler,Truck,1,0,33,Male,OR,With Parked Vehicle
Andhra Pradesh,Tummalapalem,Nil,16.57282209537555,80.5322742786052,2022-08-16,Tuesday,2022-08-17,August,Car,Lorry,4,0,,Male,NH,With Parked Vehicle
Assam,Tinokhal,Nil,24.57682281711409,92.3144780815706,2022-08-16,Tuesday,2022-08-18,August,Two Wheeler,Truck,1,3,24,Male,NH,Others
Rajasthan,Bhilwara,Nil,25.315813522132284,74.63310835858479,2022-08-18,Thursday,2022-08-18,August,Car,Truck,4,0,"40,37,11,40",Both,NH,Hit From Back
Uttar Pradesh,Kushaliya,Nil,28.71053747751953,77.53414573056509,2022-08-18,Thursday,2022-08-18,August,SUV,Unidentified,4,1,"34,7,48,40",Both,NH,Hit and Run
Himachal Pradesh,Manali,Nil,32.21421210952723,77.18881761206093,2022-08-18,Thursday,2022-08-19,August,Car,Truck,2,0,"23,23",Both,NH,Head On Collision
Chhattisgarh,Metawara,Nil,19.14321242299708,82.01659462110628,2022-08-19,Friday,2022-08-19,August,Car,Bus,5,0,,,NH,Head On Collision
Himachal Pradesh,Khiuri,Nil,31.58576153219672,76.96885387389771,2022-08-19,Friday,2022-08-19,August,Car,Gorge,1,4,24,Female,OR,Vehicle Overturn
Karnataka,Athani,Nil,16.726003255008884,75.06098320133205,2022-08-20,Saturday,2022-08-20,August,Bus,Truck,2,10,,Male,NH,Head On Collision
Madhya Pradesh,Shahjahanabad,Bhopal,23.270417899334632,77.39743447696006,2022-08-19,Friday,2022-08-20,August,Pedestrian,Two Wheeler,1,3,33,Female,OR,Hit and Run
Maharashtra,Kasara Ghat,Nil,19.665589044933387,73.50063272085029,2022-08-19,Friday,2022-08-20,August,Car,Nil,1,2,23,Male,NH,Run Off Road
Tamil Nadu,Mannapparai,Nil,10.608956878284548,78.42341800501377,2022-08-19,Friday,2022-08-20,August,Two Wheeler,Car,2,1,"40,2",Male,SH,Hit From Side
West Bengal,Bridge No. 4,Kolkata,22.53915592565847,88.37340284759384,2022-08-19,Friday,2022-08-21,August,Two Wheeler,Truck,1,1,26,Male,OR,Others
West Bengal,Hide Road Crossing,Kolkata,22.52724280446572,88.30648034361126,2022-08-20,Saturday,2022-08-21,August,Two Wheeler,Truck,1,0,48,Male,OR,Others
Maharashtra,Kondhali,Nil,21.135114424478765,78.6394714598024,2022-08-21,Sunday,2022-08-21,August,Two Wheeler,Truck,1,4,1,Female,NH,Hit From Back
Gujarat,Vishnukunj Society,Vadodara,22.316321522968867,73.14866832825786,2022-08-20,Saturday,2022-08-21,August,Two Wheeler,Nil,1,0,50,Male,OR,Run Off Road
Maharashtra,Dorabjee Mall,Pune,18.568399727548965,73.90726646295064,2022-08-19,Friday,2022-08-21,August,Two Wheeler,Bus,1,1,26,Male,OR,Head On Collision
Madhya Pradesh,Palkhi,Nil,23.41171116675694,75.48403343721121,2022-08-22,Monday,2022-08-22,August,Truck,Truck,4,11,,,SH,Others
Uttar Pradesh,Sarahanpur,Nil,29.960305462335533,77.55709242351591,2022-08-21,Sunday,2022-08-22,August,SUV,Truck,6,6,"25,24,26,27,38,35",Both,NH,With Parked Vehicle
Rajasthan,Laxmangarh,Nil,27.81157245098533,75.02095342198635,2022-08-22,Monday,2022-08-22,August,Car,Truck,4,0,"32,28,2,8",Both,NH,Head On Collision
Andhra Pradesh,Valluru,Nil,16.557731034204064,81.83028092243659,2022-08-22,Monday,2022-08-22,August,Car,Canal,3,2,"50,55,45",,SH,Vehicle Overturn
Jammu and Kashmir,Railway Station Jammu Tawi,Nil,32.70663052265936,74.87930354821297,2022-08-22,Monday,2022-08-22,August,Pedestrian,SUV,2,5,"30,7",Female,OR,Hit and Run
Haryana,Khetawas,Nil,28.548837891916985,76.51790857252273,2022-08-22,Monday,2022-08-22,August,Car,Bus,4,1,"22,23,23,24",Male,OR,Hit From Back
Uttar Pradesh,Mavikala Toll Plaza,Nil,28.877093982745237,77.25098427500454,2022-08-21,Sunday,2022-08-23,August,Two Wheeler,Truck,5,0,"30,35,8,6,5",Both,NH,Head On Collision
Haryana,Garhi Harsaru,Nil,28.44960177047333,76.96100609651029,2022-08-22,Monday,2022-08-23,August,Car,Truck,1,1,23,Female,NH,With Parked Vehicle
Maharashtra,Mohadari Ghat,Nil,19.885274960176368,73.94177560345305,2022-08-23,Tuesday,2022-08-24,August,Car,Divider,1,1,45,Female,NH,Fixed Object Collision
Madhya Pradesh,Vivekanand College,Nil,22.59663648362726,75.89634578737964,2022-08-23,Tuesday,2022-08-24,August,Auto Rickshaw,Truck,3,15,"19,19",Both,SH,Head On Collision
Chhattisgarh,Honda Showroom,Nil,21.095586931573653,81.01281321850867,2022-08-23,Tuesday,2022-08-24,August,Car,Truck,2,1,,Male,OR,Head On Collision
Uttar Pradesh,Sathriya,Nil,27.50116096445349,81.69949466986577,2022-08-23,Tuesday,2022-08-24,August,Car,Ditch,3,2,"29,23,25",Male,OR,Vehicle Overturn
Karnataka,Balenahalli Gate,Nil,13.36297273199594,77.10330230352852,2022-08-25,Thursday,2022-08-25,August,SUV,Truck,9,14,,Both,NH,Hit From Back
Tamil Nadu,Injambakkam,Chennai,12.921172824561957,80.25129808708131,2022-08-23,Tuesday,2022-08-25,August,Two Wheeler,Divider,2,0,"21,25",Male,NH,Fixed Object Collision
Andhra Pradesh,Madigunta,Nil,17.853639107608544,82.49172139329664,2022-08-25,Thursday,2022-08-26,August,Two Wheeler,Two Wheeler,3,2,,Male,OR,Head On Collision
Tamil Nadu,Vathiyar Thottam Bus Stop,Chennai,13.143458015584102,80.23436375553368,2022-08-25,Thursday,2022-08-27,August,Two Wheeler,Truck,2,0,"22,25",Male,OR,Head On Collision
Maharashtra,Raigadnagar Bridge,Nil,19.89396626522217,73.68212353649628,2022-08-26,Friday,2022-08-27,August,Car,Truck,2,0,,Male,OR,Hit From Back
Himachal Pradesh,Chaupal,Nil,30.94933012576212,77.5928195680066,2022-08-26,Friday,2022-08-27,August,Car,Gorge,4,1,"55,42,54,50",Both,SH,Vehicle Overturn
Karnataka,Tarihal,Nil,15.35752331671975,75.03842886062819,2022-08-25,Thursday,2022-08-27,August,Two Wheeler,Truck,3,1,"25,35,30",Male,OR,Others
West Bengal,Kidderpore Dock,Kolkata,22.546410436893307,88.32103275364356,2022-08-27,Saturday,2022-08-28,August,Car,Truck,1,0,35,Male,OR,Hit From Side
Maharashtra,Army Public School,Pune,18.57750697763386,73.8764039940463,2022-08-26,Friday,2022-08-28,August,Two Wheeler,Bus,1,0,40,Male,SH,Hit From Back
Uttar Pradesh,Garrah Bridge,Nil,27.909778591203292,79.86524927125421,2022-08-27,Saturday,2022-08-28,August,Tractor,River,6,14,,,OR,Vehicle Overturn
Rajasthan,Khedla,Nil,26.701112788209908,76.79640310310648,2022-08-27,Saturday,2022-08-29,August,Two Wheeler,Unidentified,2,0,"19,35",Male,OR,Hit and Run
Rajasthan,Bislai,Nil,25.278619789075503,76.27552883402359,2022-08-27,Saturday,2022-08-29,August,Car,Ditch,2,3,"30,28",Male,OR,Vehicle Overturn
Uttar Pradesh,Ganga Canal Road,Nil,28.877477668955493,77.52603417488096,2022-08-27,Saturday,2022-08-29,August,Car,Unidentified,2,2,"37,29",Male,OR,Hit and Run
Maharashtra,Diva Agasan Road,Mumbai,19.183655518817663,73.0534083474903,2022-08-28,Sunday,2022-08-29,August,Two Wheeler,Truck,1,0,22,Female,OR,Head On Collision
Uttar Pradesh,Bhagwanpur,Nil,28.871034366683634,77.74104853527804,2022-08-27,Saturday,2022-08-29,August,SUV,Divider,6,0,"20,22,30,3,25,30",Both,NH,Fixed Object Collision
Odisha,Patharakhumba,Nil,20.937340687598365,85.47144947154864,2022-08-28,Sunday,2022-08-29,August,Auto Rickshaw,Truck,5,0,"48,45,54,13,35",Both,NH,Head On Collision
Maharashtra,Jamathi,Nil,20.649003554646463,76.22847466638882,2022-08-29,Monday,2022-08-30,August,Pick Up,Tree,3,7,"20,22,25",Male,OR,Fixed Object Collision
Rajasthan,Gokulpura,Nil,27.57603384444541,75.18900536726449,2022-08-28,Sunday,2022-08-30,August,Car,Bus,2,12,,,NH,Head On Collision
Rajasthan,Manpur,Nil,26.95860693491009,76.68415878172634,2022-08-28,Sunday,2022-08-30,August,Pedestrian,Car,1,0,15,Male,NH,Hit and Run
Jammu and Kashmir,Kah ,Nil,32.79938067051608,75.00789547580732,2022-08-30,Tuesday,2022-08-30,August,SUV,Gorge,8,4,"16,25,25,28,35,25,35,20",Both,OR,Vehicle Overturn
Uttar Pradesh,Makrown,Nil,25.718353533382025,80.10015215149183,2022-08-30,Tuesday,2022-08-31,August,Pedestrian,Truck,2,0,"72,30",Male,NH,Hit and Run
Rajasthan,Paniyala Flyover,Nil,27.784237288595172,76.22986539404629,2022-08-30,Tuesday,2022-08-31,August,Bus,Nil,3,13,"65,45,1",Both,NH,Run Off Road
Maharashtra,Sirsala,Nil,18.973810245442227,76.37588017389284,2022-08-30,Tuesday,2022-08-31,August,Car,SUV,2,2,"35,9",Both,SH,Head On Collision
Uttarakhand,Nadigaon,Nil,29.83922690925442,79.77706855378689,2022-08-30,Tuesday,2022-08-31,August,Two Wheeler,Boulder,1,0,57,Male,NH,Fixed Object Collision
Maharashtra,Jamthi,Nil,20.809524840584373,75.97061786368732,2022-08-29,Monday,2022-08-31,August,Pick Up,Nil,3,10,"17,19,22",Male,SH,Run Off Road
Karnataka,Kupakaddi,Nil,16.529660984075278,75.6645191378298,2022-09-01,Thursday,2022-09-01,September,Car,Bus,3,4,,Both,OR,Head On Collision
Gujarat,Gondal Rd,Rajkot,22.20934007798488,70.80100442289556,2022-08-30,Tuesday,2022-09-01,September,Pedestrian,Car,2,0,"18,19",Male,NH,Hit and Run
West Bengal,Calcutta Rowing Club,Kolkata,22.51238394035984,88.35497158434426,2022-08-31,Wednesday,2022-09-02,September,Two Wheeler,Truck,1,0,30,Female,OR,Hit From Back
West Bengal,Khabardanga,Kolkata,22.463162904924367,88.33390333096153,2022-08-31,Wednesday,2022-09-02,September,Two Wheeler,Tree,2,1,,Male,OR,Fixed Object Collision
West Bengal,Kalakar Street,Kolkata,22.585798966749003,88.3551253842066,2022-08-31,Wednesday,2022-09-02,September,Pedestrian,Truck,1,0,38,Male,OR,Hit and Run
Himachal Pradesh,Chachoga,Nil,32.735369414033954,76.251512361788,2022-08-31,Wednesday,2022-09-02,September,SUV,Gorge,2,1,"36,21",Male,OR,Vehicle Overturn
Himachal Pradesh,Rohtang Pass,Nil,32.37176488996312,77.24680921374025,2022-08-31,Wednesday,2022-09-02,September,Truck,Gorge,1,4,,Male,OR,Vehicle Overturn
Madhya Pradesh,Parwaliya,Nil,23.02341919002103,74.52070834052253,2022-09-01,Thursday,2022-09-02,September,Car,Culvert,1,3,28,Male,SH,Fixed Object Collision
Maharashtra,Rajgurunagar Stretch,Nil,18.8494015889229,73.89818034290536,2022-09-02,Friday,2022-09-03,September,Two Wheeler,Ambulance,2,0,"23,23",Male,NH,Head On Collision
Maharashtra,Chinchbhuvan Chowk,Nagpur,21.067406895480527,79.05850935909434,2022-09-02,Friday,2022-09-03,September,Car,Divider,1,4,,Male,NH,Fixed Object Collision
Madhya Pradesh,Manpur,Indore,22.433194860521706,75.62060067005532,2022-09-02,Friday,2022-09-03,September,Two Wheeler,Truck,1,1,,Female,NH,Others
Tamil Nadu,Sundarapuram,Coimbatore,10.950785627863572,76.97623851969175,2022-09-03,Saturday,2022-09-04,September,Pedestrian,Bus,1,0,22,Trans,NH,Hit and Run
Uttar Pradesh,Galgotias University,Nil,28.36645610952026,77.53773490671925,2022-09-03,Saturday,2022-09-04,September,Car,Nil,1,1,21,Male,OR,Run Off Road
Maharashtra,Saryu Bridge,Nil,19.89748574089612,72.94096533384186,2022-09-04,Sunday,2022-09-04,September,Car,Divider,1,2,54,Male,NH,Fixed Object Collision
Maharashtra,Palse,Nil,19.92978620079608,73.86816893229063,2022-09-04,Sunday,2022-09-05,September,Two Wheeler,Unidentified,1,0,45,Male,NH,Hit and Run
Maharashtra,Trimbak Vidya Mandir,Nil,19.97585050674122,73.6913953141388,2022-09-04,Sunday,2022-09-05,September,Two Wheeler,Nil,1,0,20,Male,NH,Run Off Road
Rajasthan,Nawalgarh Rd,Nil,27.6206189752006,75.15432247946985,2022-09-04,Sunday,2022-09-05,September,Car,Tree,1,4,22,Male,OR,Fixed Object Collision
Rajasthan,Tasimo,Nil,26.79640462667417,77.78033605114946,2022-09-04,Sunday,2022-09-05,September,Pedestrian,Unidentified,1,0,28,Male,SH,Hit and Run
Tamil Nadu,Perur,Nil,10.975472149756175,76.91461748939439,2022-09-03,Saturday,2022-09-05,September,Two Wheeler,Truck,1,1,19,Male,OR,Others
Delhi,Gate 2 AIIMS,Delhi,28.567951511122537,77.2079624712835,2022-09-04,Sunday,2022-09-06,September,Auto Rickshaw,Car,3,3,18,Male,OR,With Parked Vehicle
Karnataka,Kaggalipura,Nil,12.801987522673272,77.50896962112277,2022-09-04,Sunday,2022-09-06,September,Pedestrian,Truck,1,1,13,Male,NH,Hit and Run
Madhya Pradesh,Nipania,Indore,22.74463198606689,75.93408549573431,2022-09-05,Monday,2022-09-06,September,Two Wheeler,Truck,1,0,,Male,NH,Hit From Back
Rajasthan,Maval,Nil,24.430462504845845,72.70674163283152,2022-09-07,Wednesday,2022-09-07,September,Car,Truck,6,0,10,Both,NH,Head On Collision
Rajasthan,Sadar Police Station,Nil,26.732171041018397,77.89923914447503,2022-09-07,Wednesday,2022-09-07,September,Two Wheeler,Nil,1,0,,Male,NH,Run Off Road
Gujarat,Amrapura,Nil,22.441979342857028,73.58417184251353,2022-09-05,Monday,2022-09-07,September,Bus,Truck,4,11,"2,14",Both,NH,With Parked Vehicle
Maharashtra,Chandni Chowk,Pune,18.50735318742875,73.78357201781958,2022-09-06,Tuesday,2022-09-07,September,Two Wheeler,Unidentified,1,0,28,Male,NH,Hit and Run
Punjab,Kharar Bus Stand,Nil,30.750286809972074,76.64057672151587,2022-09-06,Tuesday,2022-09-08,September,Pedestrian,Truck,1,0,64,Male,NH,Hit and Run
Punjab,Morinda Highway,Nil,30.74528834367729,76.65143581606183,2022-09-06,Tuesday,2022-09-08,September,Pedestrian,Car,1,0,54,Male,NH,Hit and Run
Punjab,Industrial Area Phase-8,Nil,30.706704631161912,76.70673573769159,2022-09-06,Tuesday,2022-09-08,September,Pedestrian,Truck,1,0,60,Female,OR,Hit and Run
Uttar Pradesh,Koyaliya Kheda,Nil,26.89363853230963,80.53708001208369,2022-09-06,Tuesday,2022-09-08,September,Truck,Bus,1,4,,Male,NH,Others
Haryana,Ramba Village,Nil,29.79188524373807,76.98055750545583,2022-09-08,Thursday,2022-09-09,September,Car,Tractor,2,1,,Male,OR,Head On Collision
Haryana,Gagsina,Nil,29.55522209307861,76.87977066158835,2022-09-08,Thursday,2022-09-09,September,Two Wheeler,Unidentified,1,0,55,Male,SH,Hit and Run
Madhya Pradesh,Juni Indore Police Station,Indore,22.706027435309647,75.86027121436881,2022-09-08,Thursday,2022-09-09,September,Pedestrian,Two Wheeler,1,1,35,Male,OR,Hit and Run
Rajasthan,Gudamalani,Nil,25.198397188270903,71.71244104453648,2022-09-10,Saturday,2022-09-10,September,Car,Truck,4,2,,Both,SH,Others
Haryana,Chandimandir Toll Plaza,Nil,30.738582224630147,76.8981208048847,2022-09-10,Saturday,2022-09-10,September,Two Wheeler,Truck,2,0,"73,69",Both,NH,Hit From Back
Haryana,Sector 21,Nil,30.67761730430839,76.85979178570341,2022-09-10,Saturday,2022-09-10,September,Tractor,Nil,1,1,,Female,NH,Run Off Road
Maharashtra,Sakkardara,Nagpur,21.121740832696776,79.12142851389376,2022-09-09,Friday,2022-09-10,September,Two Wheeler,SUV,4,0,"45,65,5,11",Both,SH,Head On Collision
Karnataka,Golahalli,Nil,13.14742868472633,77.41813858522167,2022-09-09,Friday,2022-09-10,September,Two Wheeler,Car,1,3,50,Male,SH,Others
Rajasthan,Surpaliya,Nil,27.37226863214508,73.98368298597157,2022-09-07,Wednesday,2022-09-10,September,SUV,Truck,5,12,"7,27,25,47,25",Both,NH,Head On Collision
Rajasthan,Tibbi,Nil,29.555416933662556,74.49921749955635,2022-09-09,Friday,2022-09-10,September,Two Wheeler,Tractor,3,1,"30,25,2",Both,OR,Others
Maharashtra,Panchvati College,Nashik,20.00499772821469,73.80337537492747,2022-09-08,Thursday,2022-09-11,September,Two Wheeler,Truck,1,0,45,Male,NH,Hit From Back
Gujarat,Kuvadva,Nil,22.36394890903222,70.94655156261628,2022-09-09,Friday,2022-09-11,September,Car,Truck,2,0,"21,24",Male,NH,Head On Collision
Maharashtra,Charanmal,Nil,20.99690496730159,73.87705208457449,2022-09-10,Saturday,2022-09-12,September,Bus,Nil,2,8,1,Both,SH,Run Off Road
Karnataka,Aswathnagar,Bengaluru,13.022577660268103,77.57740525160732,2022-09-10,Saturday,2022-09-12,September,Two Wheeler,Nil,1,1,23,Female,OR,Run Off Road
Karnataka,Thubarahalli,Bengaluru,12.948846432059588,77.71800593231112,2022-09-10,Saturday,2022-09-12,September,Two Wheeler,Divider,1,1,50,Male,OR,Fixed Object Collision
Punjab,Behram,Nil,31.20278264394658,75.89358394300896,2022-09-12,Monday,2022-09-13,September,Car,Truck,3,0,,Both,NH,Head On Collision
Punjab,Medchal Bus Stop,Nil,31.202679076429085,75.8942808549333,2022-09-12,Monday,2022-09-13,September,Pedestrian,Two Wheeler,3,0,"27,25,34",Both,NH,Hit and Run
Karnataka,Ramanagara,Nil,12.71661239134448,77.27499627288593,2022-09-11,Sunday,2022-09-13,September,Two Wheeler,Divider,1,0,20,Male,NH,Fixed Object Collision
Kerala,Neriamangalam,Nil,10.051900198441237,76.7830350362113,2022-09-12,Monday,2022-09-13,September,Bus,Gorge,1,6,47,Male,OR,Vehicle Overturn
Punjab,Brown Road,Ludhiana,30.91001885514226,75.85702699100335,2022-09-12,Monday,2022-09-13,September,Auto Rickshaw,Truck,1,3,20,Male,OR,Head On Collision
Jammu and Kashmir,Sawjian,Nil,33.7700244652679,74.07785173735053,2022-09-14,Wednesday,2022-09-14,September,Bus,Gorge,11,19,"14,40,18,40,65,20,5,70,40",Both,OR,Vehicle Overturn
Tamil Nadu,Vathalai,Nil,10.893404927273082,78.60016413819511,2022-09-14,Wednesday,2022-09-14,September,Van,Bus,2,1,"42,2",Female,SH,Hit From Side
Maharashtra,Mahindra Engine Plant,Nil,19.69305148408072,73.54263536694057,2022-09-13,Tuesday,2022-09-14,September,Pedestrian,Van,1,0,49,Male,NH,Hit and Run
Kerala,Aruviyodu,Nil,8.419565452649845,77.15831829202831,2022-09-14,Wednesday,2022-09-14,September,Two Wheeler,Nil,1,0,25,Male,OR,Run Off Road
Madhya Pradesh,Dhangaon,Nil,22.10481658261497,76.14038195346879,2022-09-13,Tuesday,2022-09-14,September,Bus,River,2,20,,,OR,Vehicle Overturn
Rajasthan,RTO Office,Nil,27.61825728158689,75.17607957698375,2022-09-13,Tuesday,2022-09-14,September,Car,Truck,3,0,"21,21",Male,OR,Head On Collision
Haryana,Barana ,Nil,29.4590767400171,77.06081055227108,2022-09-14,Wednesday,2022-09-15,September,Two Wheeler,Tractor,2,1,"28,1",Female,OR,Others
Tamil Nadu,Chinnaputhur,Nil,10.83401134322215,77.27869144901616,2022-09-15,Thursday,2022-09-15,September,Van,Van,2,0,"55,28",Male,OR,Head On Collision
Uttar Pradesh,SIdhauli,Nil,27.2782612807225,80.83835544261635,2022-09-15,Thursday,2022-09-15,September,Tractor,Truck,4,20,,,NH,Head On Collision
Tamil Nadu,Navalur,Nil,12.846761446461745,80.22649393887838,2022-09-14,Wednesday,2022-09-15,September,Pedestrian,Car,2,0,"23,23",Female,SH,Hit and Run
Jammu and Kashmir,Dehri Ralyot,Nil,33.49867036613933,74.25560977711488,2022-09-15,Thursday,2022-09-15,September,Bus,Gorge,11,27,,,SH,Vehicle Overturn
Chandigarh,Sector 33 Petrol Pump,Chandigarh,30.71666660653803,76.77651310719091,2022-09-14,Wednesday,2022-09-16,September,Pedestrian,Car,1,0,45,Male,OR,Hit and Run
Uttar Pradesh,Lal Kuan,Nil,28.632267292841565,77.46683319186559,2022-09-14,Wednesday,2022-09-16,September,Pedestrian,SUV,2,0,"24,26",Male,NH,Head On Collision
Delhi,Mundela Kalan,Delhi,28.59813146355126,76.90071850800156,2022-09-15,Thursday,2022-09-16,September,Van,Tree,1,7,30,Male,OR,Fixed Object Collision
Odisha,Jharsuguda,Nil,21.87666421724869,84.01575665468745,2022-09-16,Friday,2022-09-17,September,Bus,Truck,4,8,,,OR,Head On Collision
Tamil Nadu,Kamakshi Hospital Intersection,Chennai,12.948547849036212,80.20982636366061,2022-09-15,Thursday,2022-09-17,September,Two Wheeler,Car,1,0,24,Male,SH,Hit From Side
